,Suit1,Card1,Suit2,Card2,Suit3,Card3,Suit4,Card4,Suit5,Card5
14225,Hearts,Three,Spades,Eight,Diamonds,Five,Hearts,Six,Clubs,Three
14226,Diamonds,King,Hearts,Seven,Clubs,Eight,Hearts,King,Spades,King
14227,Diamonds,Ten,Spades,Four,Clubs,Seven,Clubs,Six,Hearts,Nine
14228,Hearts,Queen,Clubs,Six,Hearts,Five,Diamonds,Two,Clubs,Jack
14229,Diamonds,Seven,Diamonds,Five,Spades,Two,Hearts,Five,Diamonds,Two
14230,Diamonds,Ace,Spades,Five,Hearts,Ten,Spades,Nine,Clubs,Queen
14231,Hearts,Jack,Spades,Queen,Diamonds,Three,Clubs,Ten,Hearts,Ten
14232,Diamonds,Six,Diamonds,Three,Spades,Eight,Diamonds,Seven,Spades,Two
14233,Clubs,King,Spades,Three,Diamonds,Ten,Diamonds,Three,Hearts,Jack
14234,Clubs,Jack,Diamonds,Seven,Diamonds,Queen,Clubs,Nine,Diamonds,Six
14235,Diamonds,Ace,Clubs,Seven,Spades,Eight,Spades,Four,Hearts,King
14236,Hearts,Two,Clubs,Six,Spades,Four,Diamonds,Four,Spades,Eight
14237,Hearts,Three,Diamonds,Ace,Hearts,Eight,Hearts,Five,Clubs,Five
14238,Spades,Three,Diamonds,Seven,Clubs,Nine,Spades,Two,Clubs,Queen
14239,Hearts,Nine,Diamonds,Two,Spades,Eight,Hearts,Ace,Diamonds,Jack
14240,Hearts,Seven,Clubs,Five,Diamonds,Ace,Diamonds,Nine,Diamonds,Two
14241,Clubs,King,Diamonds,Jack,Clubs,Queen,Diamonds,Nine,Diamonds,Two
14242,Clubs,Seven,Hearts,Nine,Spades,Two,Clubs,King,Diamonds,Three
14243,Diamonds,Seven,Spades,Jack,Clubs,Queen,Diamonds,Ten,Diamonds,King
14244,Diamonds,King,Spades,Eight,Spades,Three,Diamonds,Nine,Clubs,Two
14245,Hearts,Five,Spades,Six,Hearts,Eight,Diamonds,Queen,Hearts,King
14246,Spades,King,Hearts,Six,Clubs,Nine,Spades,Two,Hearts,King
14247,Spades,Seven,Diamonds,Seven,Spades,Three,Diamonds,Four,Hearts,King
14248,Clubs,Ace,Spades,Two,Clubs,Ten,Hearts,Four,Clubs,Four
14249,Hearts,Three,Hearts,King,Clubs,Ten,Spades,Jack,Spades,Two
14250,Spades,King,Spades,Five,Clubs,Seven,Spades,Eight,Clubs,Ace
14251,Hearts,Seven,Hearts,Eight,Hearts,King,Hearts,Three,Spades,Five
14252,Clubs,Three,Clubs,Eight,Diamonds,Queen,Spades,Two,Hearts,Five
14253,Hearts,Nine,Spades,Ten,Hearts,King,Clubs,Ace,Clubs,Eight
14254,Diamonds,Three,Spades,King,Diamonds,Queen,Clubs,Six,Diamonds,King
14255,Spades,Jack,Diamonds,Four,Clubs,Three,Hearts,King,Clubs,Two
14256,Diamonds,Nine,Hearts,Eight,Spades,Ten,Diamonds,Seven,Diamonds,Four
14257,Diamonds,Seven,Diamonds,Three,Diamonds,Six,Spades,Three,Hearts,Three
14258,Hearts,Seven,Clubs,Four,Diamonds,Ace,Spades,Queen,Clubs,Ace
14259,Diamonds,Three,Hearts,Ten,Spades,Six,Clubs,Five,Hearts,Eight
14260,Spades,Jack,Spades,Four,Hearts,Three,Clubs,Four,Spades,King
14261,Clubs,Three,Hearts,Seven,Hearts,Queen,Hearts,Four,Diamonds,Seven
14262,Diamonds,Jack,Spades,Eight,Clubs,Ace,Hearts,Three,Diamonds,Three
14263,Diamonds,Queen,Clubs,Four,Diamonds,Ace,Diamonds,Three,Diamonds,Ten
14264,Clubs,Seven,Hearts,Ten,Hearts,Five,Spades,Four,Spades,Eight
14265,Clubs,Ace,Diamonds,Four,Clubs,King,Clubs,Nine,Clubs,Two
14266,Clubs,Ace,Spades,Queen,Hearts,Five,Clubs,Nine,Spades,Jack
14267,Hearts,King,Hearts,Queen,Diamonds,King,Spades,Nine,Diamonds,Six
14268,Clubs,Ace,Diamonds,Six,Diamonds,Four,Clubs,Eight,Diamonds,Three
14269,Diamonds,Two,Spades,Jack,Hearts,Six,Spades,Three,Hearts,Queen
14270,Diamonds,Jack,Clubs,Seven,Diamonds,Eight,Spades,Four,Hearts,Four
14271,Diamonds,Jack,Diamonds,Six,Hearts,Five,Hearts,King,Diamonds,Queen
14272,Spades,Seven,Diamonds,Nine,Hearts,Five,Clubs,Eight,Diamonds,Queen
14273,Diamonds,Four,Spades,Two,Diamonds,Jack,Spades,Queen,Spades,King
14274,Spades,Nine,Spades,Four,Clubs,Four,Diamonds,Ace,Clubs,King
14275,Spades,Ace,Spades,Eight,Spades,Two,Hearts,Queen,Clubs,Ace
14276,Diamonds,Ace,Spades,Jack,Clubs,Queen,Diamonds,Two,Clubs,Two
14277,Spades,Seven,Diamonds,Eight,Spades,Jack,Spades,Five,Diamonds,Four
14278,Clubs,Five,Diamonds,Nine,Clubs,Three,Hearts,Ten,Hearts,Nine
14279,Spades,King,Spades,Ace,Clubs,Nine,Clubs,Ten,Hearts,Ace
14280,Hearts,Ace,Clubs,King,Diamonds,Two,Spades,Queen,Hearts,Nine
14281,Diamonds,Eight,Hearts,Ace,Spades,Queen,Diamonds,Four,Hearts,Ten
14282,Diamonds,Two,Clubs,Nine,Diamonds,Queen,Diamonds,Eight,Spades,Three
14283,Clubs,Seven,Diamonds,Seven,Spades,Four,Clubs,King,Spades,Three
14284,Spades,Ten,Clubs,Six,Diamonds,Ace,Clubs,Ace,Clubs,Seven
14285,Clubs,Eight,Clubs,Nine,Clubs,Four,Spades,Six,Hearts,Nine
14286,Clubs,Ten,Clubs,Eight,Clubs,Three,Spades,Six,Diamonds,Nine
14287,Diamonds,Four,Diamonds,Two,Hearts,Six,Clubs,Four,Spades,Five
14288,Clubs,Seven,Hearts,King,Diamonds,Ace,Spades,Seven,Hearts,Two
14289,Clubs,Eight,Clubs,Two,Hearts,Eight,Clubs,Jack,Spades,Seven
14290,Clubs,Two,Diamonds,Two,Spades,Jack,Spades,Four,Spades,Eight
14291,Clubs,Three,Spades,Eight,Spades,Four,Clubs,Ace,Clubs,Eight
14292,Diamonds,Ace,Spades,Ace,Clubs,Four,Hearts,Two,Spades,Three
14293,Clubs,Eight,Spades,Six,Diamonds,Ace,Spades,King,Diamonds,Five
14294,Diamonds,Two,Diamonds,Seven,Spades,Six,Diamonds,Ten,Clubs,Nine
14295,Spades,Ace,Hearts,King,Clubs,Nine,Spades,Ten,Spades,Queen
14296,Diamonds,Eight,Clubs,Nine,Hearts,Queen,Diamonds,Queen,Clubs,Six
14297,Hearts,Three,Diamonds,Jack,Spades,Ten,Diamonds,Six,Spades,Ace
14298,Diamonds,Ten,Clubs,Ten,Clubs,Seven,Diamonds,Queen,Hearts,Eight
14299,Clubs,Ten,Clubs,Queen,Clubs,Jack,Spades,Ten,Diamonds,Five
14300,Spades,Four,Spades,Eight,Spades,Nine,Clubs,Queen,Spades,Three
14301,Clubs,Two,Clubs,Ten,Hearts,Five,Clubs,Queen,Hearts,Six
14302,Spades,Three,Clubs,Two,Clubs,King,Spades,Seven,Hearts,Four
14303,Clubs,Seven,Clubs,Three,Diamonds,Seven,Diamonds,Five,Spades,Ace
14304,Clubs,Eight,Diamonds,Six,Hearts,Ten,Diamonds,King,Spades,King
14305,Clubs,Five,Diamonds,Three,Hearts,Four,Clubs,Two,Hearts,Jack
14306,Diamonds,Three,Diamonds,Six,Hearts,Five,Diamonds,Two,Diamonds,Eight
14307,Clubs,Nine,Spades,Five,Hearts,Five,Spades,Six,Clubs,Five
14308,Diamonds,Seven,Spades,Queen,Diamonds,Three,Hearts,Ace,Diamonds,Ace
14309,Spades,Queen,Diamonds,Six,Spades,Eight,Spades,Two,Diamonds,Ace
14310,Spades,Nine,Clubs,Seven,Hearts,Ace,Spades,King,Spades,Two
14311,Spades,Jack,Hearts,Ten,Spades,Eight,Diamonds,Eight,Clubs,Four
14312,Clubs,Nine,Spades,Three,Diamonds,Eight,Diamonds,Five,Diamonds,Nine
14313,Diamonds,Queen,Spades,Jack,Clubs,Ten,Spades,Ace,Hearts,Jack
14314,Spades,Queen,Clubs,Six,Spades,Eight,Clubs,Two,Spades,Three
14315,Clubs,Queen,Hearts,Two,Clubs,King,Diamonds,Five,Hearts,Jack
14316,Hearts,Three,Diamonds,Three,Spades,Five,Diamonds,Seven,Clubs,Queen
14317,Hearts,Three,Diamonds,Four,Diamonds,Nine,Spades,King,Clubs,Queen
14318,Hearts,Three,Spades,Eight,Clubs,Three,Hearts,Ten,Spades,Five
14319,Hearts,Nine,Diamonds,Ten,Spades,Ace,Hearts,King,Spades,Nine
14320,Spades,Ace,Hearts,Ace,Hearts,Seven,Clubs,Nine,Spades,Three
14321,Spades,Six,Clubs,Two,Spades,Nine,Diamonds,Eight,Clubs,Ten
14322,Spades,Nine,Spades,Jack,Diamonds,Eight,Spades,Queen,Diamonds,King
14323,Clubs,Three,Hearts,Three,Diamonds,Queen,Hearts,Seven,Spades,Three
14324,Clubs,Two,Diamonds,Queen,Spades,King,Hearts,Ace,Hearts,Nine
14325,Clubs,Seven,Diamonds,Ten,Hearts,Jack,Diamonds,Three,Hearts,Four
14326,Spades,Ace,Diamonds,Four,Clubs,Ace,Spades,Nine,Diamonds,Eight
14327,Hearts,Nine,Clubs,Jack,Hearts,Queen,Hearts,Six,Clubs,Eight
14328,Diamonds,Jack,Spades,Seven,Clubs,Nine,Clubs,Four,Spades,Four
14329,Diamonds,Two,Clubs,Eight,Diamonds,Ten,Clubs,Four,Hearts,Three
14330,Diamonds,Three,Diamonds,King,Hearts,Nine,Diamonds,Ace,Clubs,Ace
14331,Diamonds,Queen,Hearts,Ace,Diamonds,Six,Spades,Seven,Hearts,Six
14332,Diamonds,Three,Clubs,Six,Clubs,Eight,Diamonds,Six,Spades,Nine
14333,Diamonds,Two,Clubs,Jack,Hearts,Nine,Clubs,Queen,Hearts,Two
14334,Diamonds,Five,Hearts,Two,Clubs,Seven,Diamonds,Nine,Spades,King
14335,Spades,Six,Spades,Ace,Clubs,Ace,Hearts,King,Spades,Nine
14336,Hearts,Seven,Diamonds,King,Hearts,Two,Clubs,Two,Diamonds,Five
14337,Clubs,Six,Spades,Queen,Diamonds,Two,Diamonds,Ten,Diamonds,Queen
14338,Diamonds,Three,Diamonds,Five,Diamonds,Six,Clubs,Six,Spades,Jack
14339,Diamonds,Nine,Spades,Five,Diamonds,Ten,Spades,Queen,Clubs,Jack
14340,Diamonds,Nine,Hearts,Six,Spades,King,Hearts,Jack,Hearts,Seven
14341,Hearts,Ten,Hearts,Six,Diamonds,Two,Spades,Five,Diamonds,King
14342,Hearts,Ten,Clubs,Queen,Hearts,Six,Diamonds,Six,Spades,Ace
14343,Diamonds,Three,Clubs,Ace,Clubs,Eight,Spades,King,Spades,Three
14344,Diamonds,Queen,Diamonds,King,Clubs,Eight,Clubs,Three,Spades,Jack
14345,Hearts,Two,Diamonds,Two,Diamonds,Jack,Diamonds,Queen,Hearts,Queen
14346,Hearts,Eight,Clubs,Six,Hearts,Five,Spades,Queen,Hearts,Four
14347,Diamonds,King,Diamonds,Six,Diamonds,Two,Hearts,Ten,Hearts,Eight
14348,Hearts,Seven,Diamonds,Jack,Hearts,Six,Spades,Six,Hearts,Jack
14349,Diamonds,Jack,Spades,Nine,Diamonds,Queen,Hearts,Six,Spades,Eight
14350,Diamonds,Jack,Clubs,Eight,Clubs,King,Spades,Four,Diamonds,Seven
14351,Spades,Seven,Clubs,Ace,Clubs,Queen,Spades,Nine,Diamonds,Four
14352,Hearts,Five,Clubs,Four,Spades,Jack,Diamonds,Jack,Hearts,Eight
14353,Diamonds,Jack,Diamonds,Queen,Clubs,Jack,Clubs,Seven,Spades,King
14354,Clubs,Ace,Diamonds,Three,Hearts,Seven,Diamonds,Seven,Spades,King
14355,Spades,Seven,Hearts,Two,Hearts,Nine,Spades,Five,Spades,Ace
14356,Clubs,Jack,Clubs,Seven,Clubs,Three,Clubs,Ten,Diamonds,Five
14357,Spades,Six,Diamonds,Five,Hearts,Queen,Clubs,Two,Clubs,Jack
14358,Diamonds,Eight,Hearts,Seven,Spades,Six,Hearts,Ten,Spades,Jack
14359,Diamonds,Ten,Spades,Jack,Hearts,Eight,Clubs,Two,Clubs,Jack
14360,Diamonds,Jack,Hearts,Ace,Spades,Four,Spades,Nine,Diamonds,Five
14361,Hearts,Four,Clubs,Eight,Clubs,Four,Diamonds,Seven,Spades,Four
14362,Hearts,Jack,Diamonds,Ace,Spades,Four,Spades,King,Clubs,Five
14363,Hearts,Six,Hearts,Five,Clubs,Two,Clubs,Jack,Diamonds,Queen
14364,Diamonds,Five,Clubs,Seven,Diamonds,Queen,Hearts,Five,Diamonds,Three
14365,Hearts,Ten,Diamonds,Seven,Spades,Eight,Spades,King,Clubs,Ace
14366,Diamonds,Six,Clubs,Four,Hearts,Seven,Hearts,Four,Clubs,Ten
14367,Diamonds,King,Spades,Jack,Spades,Two,Clubs,Two,Spades,Six
14368,Spades,Two,Diamonds,Nine,Clubs,Eight,Spades,Six,Clubs,King
14369,Clubs,Nine,Diamonds,Three,Clubs,Five,Hearts,Two,Diamonds,Jack
14370,Diamonds,Seven,Diamonds,King,Hearts,Eight,Spades,Four,Hearts,Queen
14371,Hearts,Two,Hearts,Ten,Clubs,Ten,Hearts,Six,Clubs,Six
14372,Spades,Nine,Hearts,Five,Diamonds,Ten,Diamonds,Ace,Diamonds,Two
14373,Clubs,Nine,Hearts,Nine,Hearts,Six,Diamonds,Three,Hearts,Jack
14374,Diamonds,Jack,Diamonds,Two,Spades,Ten,Clubs,Four,Diamonds,King
14375,Clubs,Queen,Diamonds,Five,Diamonds,Nine,Hearts,Ace,Diamonds,Seven
14376,Spades,Jack,Diamonds,Ace,Clubs,Nine,Spades,Six,Hearts,Five
14377,Spades,Queen,Diamonds,Ten,Diamonds,Ace,Clubs,Four,Diamonds,Six
14378,Spades,Jack,Spades,King,Spades,Ace,Spades,Queen,Spades,Nine
14379,Clubs,Eight,Spades,Queen,Clubs,Jack,Hearts,Nine,Spades,Six
14380,Spades,Nine,Spades,Two,Spades,Ace,Clubs,Seven,Clubs,King
14381,Diamonds,Three,Diamonds,Six,Hearts,Ace,Diamonds,Four,Clubs,Five
14382,Hearts,Eight,Clubs,Two,Diamonds,Six,Diamonds,Four,Diamonds,King
14383,Spades,Ace,Clubs,Nine,Hearts,King,Diamonds,Queen,Clubs,Jack
14384,Spades,Queen,Diamonds,Seven,Clubs,Seven,Hearts,Six,Clubs,Three
14385,Clubs,Ace,Spades,Seven,Clubs,Three,Clubs,Ten,Diamonds,Eight
14386,Diamonds,Five,Clubs,Four,Spades,Nine,Clubs,Three,Hearts,Seven
14387,Diamonds,Ten,Hearts,Two,Clubs,Six,Clubs,Nine,Spades,Jack
14388,Hearts,Ace,Hearts,Seven,Clubs,Queen,Diamonds,Two,Hearts,Five
14389,Diamonds,Four,Spades,Queen,Spades,Seven,Clubs,Five,Hearts,Ten
14390,Hearts,Ace,Diamonds,Ten,Spades,Eight,Spades,Jack,Clubs,King
14391,Clubs,Queen,Diamonds,Four,Diamonds,Five,Hearts,Ace,Clubs,Five
14392,Hearts,Three,Clubs,Four,Diamonds,Five,Hearts,Ten,Diamonds,Ten
14393,Diamonds,Eight,Clubs,Nine,Spades,Three,Clubs,Eight,Clubs,Three
14394,Diamonds,Five,Clubs,Three,Clubs,Eight,Clubs,Jack,Spades,Jack
14395,Clubs,King,Diamonds,Eight,Hearts,Queen,Hearts,Six,Hearts,Jack
14396,Clubs,Six,Spades,Queen,Hearts,Eight,Clubs,Jack,Hearts,Four
14397,Clubs,Two,Hearts,Two,Diamonds,Nine,Clubs,Ten,Hearts,Nine
14398,Clubs,Eight,Diamonds,Nine,Spades,Two,Hearts,Nine,Clubs,Seven
14399,Diamonds,Three,Hearts,Six,Spades,Three,Spades,Five,Clubs,Jack
14400,Spades,Three,Diamonds,Jack,Hearts,Five,Clubs,Six,Clubs,Jack
14401,Spades,Nine,Clubs,Four,Hearts,King,Spades,Queen,Diamonds,Ace
14402,Hearts,Five,Spades,King,Clubs,Three,Clubs,Queen,Clubs,Eight
14403,Clubs,Eight,Spades,Six,Spades,King,Diamonds,Jack,Spades,Ace
14404,Hearts,Ace,Spades,Seven,Diamonds,Seven,Clubs,Three,Spades,Jack
14405,Clubs,Two,Diamonds,Queen,Spades,Jack,Spades,Seven,Clubs,Nine
14406,Hearts,Two,Diamonds,Ten,Hearts,Nine,Clubs,Eight,Spades,Queen
14407,Clubs,Five,Diamonds,Ten,Hearts,Ten,Hearts,Ace,Spades,Ace
14408,Clubs,Eight,Spades,Ten,Spades,Nine,Spades,Queen,Hearts,Jack
14409,Hearts,Eight,Clubs,Queen,Diamonds,Five,Spades,Three,Diamonds,Two
14410,Spades,Four,Hearts,King,Diamonds,Jack,Clubs,Ace,Clubs,Three
14411,Diamonds,Three,Spades,King,Clubs,Three,Clubs,Nine,Clubs,Six
14412,Hearts,Ace,Spades,Eight,Clubs,Five,Diamonds,Ace,Diamonds,Jack
14413,Hearts,Ace,Hearts,Queen,Spades,Jack,Spades,Nine,Diamonds,Jack
14414,Hearts,King,Clubs,Four,Diamonds,Six,Spades,Three,Diamonds,Ten
14415,Clubs,Two,Diamonds,Ace,Hearts,Ten,Hearts,Seven,Clubs,Queen
14416,Spades,Ace,Hearts,Four,Diamonds,Nine,Spades,Ten,Diamonds,Ten
14417,Diamonds,Two,Hearts,Two,Spades,Five,Clubs,Four,Diamonds,Three
14418,Diamonds,Jack,Hearts,Three,Hearts,Jack,Hearts,Nine,Spades,King
14419,Spades,Six,Spades,Jack,Clubs,Ace,Spades,Seven,Diamonds,Ten
14420,Hearts,Nine,Clubs,Eight,Diamonds,Eight,Clubs,Ace,Diamonds,Three
14421,Spades,Jack,Clubs,Nine,Spades,Queen,Clubs,Three,Clubs,Ten
14422,Hearts,Nine,Clubs,Ten,Clubs,Eight,Spades,Nine,Hearts,Ace
14423,Hearts,Four,Spades,Seven,Diamonds,Four,Hearts,Three,Spades,Four
14424,Clubs,Nine,Spades,Ten,Clubs,Jack,Clubs,Ace,Hearts,Ace
14425,Spades,Eight,Clubs,Three,Hearts,Three,Hearts,Ten,Hearts,Ace
14426,Diamonds,Six,Hearts,Four,Clubs,Six,Diamonds,Ace,Spades,Eight
14427,Diamonds,Queen,Hearts,Ace,Spades,Queen,Diamonds,King,Clubs,Jack
14428,Hearts,Two,Clubs,Four,Clubs,Eight,Hearts,King,Hearts,Ten
14429,Hearts,Two,Spades,Four,Clubs,Seven,Hearts,Six,Spades,Five
14430,Diamonds,Four,Diamonds,Six,Diamonds,King,Hearts,Nine,Hearts,Two
14431,Hearts,Ten,Spades,Ace,Clubs,Nine,Diamonds,Six,Spades,Five
14432,Clubs,Jack,Clubs,Three,Clubs,King,Spades,Ten,Hearts,Three
14433,Clubs,Nine,Clubs,Ace,Spades,Three,Spades,Ten,Hearts,Three
14434,Hearts,King,Hearts,Six,Clubs,Eight,Hearts,Ace,Hearts,Queen
14435,Diamonds,Four,Spades,Ace,Diamonds,Two,Clubs,Seven,Clubs,Six
14436,Clubs,Four,Hearts,Ace,Spades,Three,Spades,Two,Spades,Ten
14437,Diamonds,Ace,Clubs,Six,Clubs,Four,Spades,King,Hearts,Eight
14438,Clubs,Three,Clubs,Ace,Hearts,Eight,Spades,Eight,Hearts,Ten
14439,Hearts,Seven,Hearts,King,Hearts,Three,Clubs,King,Clubs,Queen
14440,Diamonds,Eight,Hearts,Three,Hearts,Nine,Hearts,Ten,Clubs,Seven
14441,Spades,Ace,Clubs,Jack,Spades,King,Diamonds,Eight,Diamonds,Jack
14442,Diamonds,Ten,Diamonds,Three,Spades,Eight,Spades,Jack,Clubs,King
14443,Hearts,King,Spades,Seven,Spades,Nine,Clubs,Five,Diamonds,Nine
14444,Hearts,Jack,Hearts,King,Spades,Three,Clubs,King,Spades,Eight
14445,Hearts,Four,Spades,Eight,Clubs,Ace,Diamonds,Three,Diamonds,Seven
14446,Spades,Five,Hearts,Nine,Diamonds,Queen,Diamonds,Ace,Diamonds,Eight
14447,Clubs,Three,Hearts,Queen,Hearts,Three,Hearts,Five,Diamonds,Two
14448,Hearts,Seven,Spades,Queen,Hearts,Nine,Clubs,Five,Spades,Nine
14449,Hearts,Eight,Diamonds,Ace,Spades,Seven,Spades,Five,Clubs,Eight
14450,Clubs,Ten,Hearts,Three,Spades,Jack,Clubs,Nine,Clubs,Jack
14451,Spades,Seven,Diamonds,Three,Spades,Six,Spades,Three,Spades,Jack
14452,Clubs,King,Clubs,Seven,Hearts,Seven,Hearts,Six,Hearts,Ace
14453,Diamonds,Four,Spades,Eight,Hearts,Four,Hearts,Two,Spades,Queen
14454,Spades,King,Hearts,Three,Diamonds,King,Clubs,Nine,Spades,Three
14455,Clubs,Queen,Hearts,Ten,Hearts,Jack,Diamonds,Seven,Spades,Eight
14456,Spades,Four,Spades,Ace,Diamonds,Nine,Clubs,Ace,Hearts,Ten
14457,Diamonds,Nine,Clubs,Four,Spades,Three,Clubs,Seven,Clubs,Queen
14458,Hearts,King,Diamonds,Nine,Spades,Six,Clubs,Seven,Diamonds,King
14459,Hearts,Three,Hearts,Ten,Diamonds,Five,Clubs,Ace,Spades,Jack
14460,Hearts,Five,Hearts,King,Spades,Ace,Spades,Nine,Clubs,Five
14461,Spades,Three,Diamonds,Seven,Diamonds,Jack,Clubs,Ten,Spades,Eight
14462,Hearts,King,Clubs,Jack,Diamonds,Four,Clubs,Ten,Hearts,Ace
14463,Clubs,Queen,Hearts,Ten,Diamonds,Two,Clubs,Six,Hearts,Two
14464,Clubs,Three,Diamonds,Eight,Clubs,Nine,Spades,Four,Hearts,Seven
14465,Hearts,Eight,Diamonds,Two,Hearts,Four,Hearts,Seven,Hearts,Ace
14466,Spades,Jack,Clubs,Four,Hearts,Three,Clubs,Three,Spades,Two
14467,Diamonds,King,Clubs,King,Clubs,Queen,Hearts,Nine,Hearts,Five
14468,Diamonds,Three,Spades,Ace,Hearts,Queen,Diamonds,Nine,Diamonds,Jack
14469,Diamonds,Ace,Diamonds,Four,Hearts,King,Clubs,Nine,Spades,Ace
14470,Hearts,Six,Diamonds,King,Hearts,Eight,Spades,Queen,Diamonds,Nine
14471,Clubs,Two,Diamonds,Ten,Hearts,Ace,Clubs,Nine,Hearts,Queen
14472,Hearts,Three,Diamonds,Two,Clubs,Five,Spades,Jack,Spades,Two
14473,Hearts,Queen,Diamonds,Ten,Hearts,Jack,Hearts,Eight,Diamonds,Six
14474,Diamonds,Two,Diamonds,Jack,Clubs,Ace,Clubs,Five,Diamonds,Ace
14475,Clubs,Nine,Spades,Queen,Diamonds,Seven,Spades,Seven,Diamonds,Six
14476,Diamonds,Eight,Spades,Ace,Diamonds,Seven,Spades,Ten,Clubs,Seven
14477,Spades,Jack,Spades,Five,Diamonds,Jack,Hearts,Six,Spades,Nine
14478,Spades,Four,Spades,Nine,Spades,Queen,Clubs,Nine,Diamonds,Queen
14479,Hearts,Four,Clubs,Queen,Spades,Ace,Diamonds,Two,Clubs,Six
14480,Spades,Queen,Clubs,Two,Clubs,Three,Spades,Seven,Hearts,Two
14481,Clubs,Eight,Hearts,Seven,Hearts,Nine,Hearts,Six,Spades,Ace
14482,Hearts,Eight,Spades,Jack,Spades,Queen,Diamonds,Five,Diamonds,Two
14483,Hearts,Ten,Spades,Five,Clubs,Queen,Spades,Three,Hearts,Queen
14484,Spades,Two,Clubs,Ten,Hearts,King,Spades,Jack,Hearts,Four
14485,Hearts,Eight,Diamonds,Three,Clubs,Ace,Hearts,Four,Hearts,King
14486,Clubs,Eight,Diamonds,Four,Spades,Nine,Spades,Eight,Diamonds,Seven
14487,Diamonds,Two,Diamonds,Jack,Clubs,Seven,Clubs,Jack,Diamonds,Five
14488,Clubs,Jack,Spades,Two,Clubs,Nine,Diamonds,Two,Hearts,Ten
14489,Clubs,Eight,Clubs,Five,Clubs,Ace,Hearts,Seven,Spades,Jack
14490,Spades,Queen,Clubs,Six,Clubs,Seven,Clubs,Three,Hearts,Nine
14491,Hearts,Five,Clubs,King,Spades,Three,Hearts,Ten,Clubs,Queen
14492,Spades,Three,Hearts,Ten,Clubs,Jack,Hearts,King,Clubs,Ace
14493,Diamonds,Four,Hearts,Ten,Clubs,Five,Clubs,Ace,Clubs,Four
14494,Hearts,Four,Diamonds,Two,Diamonds,Queen,Hearts,Two,Spades,Queen
14495,Hearts,Six,Diamonds,Ace,Diamonds,Eight,Clubs,Six,Hearts,Five
14496,Hearts,Nine,Diamonds,Ace,Spades,Three,Diamonds,Four,Spades,Five
14497,Clubs,King,Diamonds,Nine,Clubs,Ten,Spades,King,Diamonds,Eight
14498,Hearts,Five,Diamonds,Queen,Hearts,Queen,Clubs,Seven,Clubs,Six
14499,Diamonds,Three,Spades,Jack,Spades,Seven,Hearts,Ten,Spades,Queen
14500,Hearts,Six,Diamonds,Two,Diamonds,Ace,Clubs,Jack,Spades,Five
14501,Clubs,Four,Clubs,Ten,Diamonds,Queen,Diamonds,King,Diamonds,Jack
14502,Diamonds,Eight,Clubs,Two,Diamonds,Three,Clubs,Eight,Diamonds,Jack
14503,Diamonds,Seven,Clubs,Seven,Clubs,Queen,Spades,Ace,Diamonds,Five
14504,Spades,Ace,Diamonds,Ten,Hearts,Queen,Hearts,King,Hearts,Four
14505,Diamonds,Five,Clubs,Four,Hearts,Nine,Clubs,Seven,Hearts,King
14506,Clubs,Six,Clubs,Eight,Spades,Three,Spades,Four,Spades,Eight
14507,Clubs,Eight,Hearts,Five,Hearts,Eight,Hearts,Six,Diamonds,Two
14508,Hearts,Jack,Hearts,Ace,Diamonds,Ace,Spades,Ten,Clubs,Four
14509,Spades,King,Spades,Ace,Clubs,Seven,Diamonds,Three,Hearts,Ace
14510,Diamonds,Six,Diamonds,Ace,Hearts,Five,Clubs,Eight,Hearts,Nine
14511,Spades,Two,Clubs,King,Spades,Six,Hearts,Two,Diamonds,Nine
14512,Diamonds,Three,Diamonds,Five,Clubs,Queen,Hearts,Seven,Clubs,Four
14513,Spades,Ace,Clubs,Two,Spades,Two,Diamonds,Ace,Diamonds,Seven
14514,Hearts,Queen,Clubs,Four,Clubs,Ace,Diamonds,Eight,Diamonds,Five
14515,Diamonds,Four,Diamonds,Six,Spades,Nine,Clubs,Jack,Spades,Six
14516,Hearts,Six,Clubs,King,Spades,Three,Hearts,Ace,Hearts,King
14517,Hearts,Three,Clubs,Seven,Clubs,Queen,Clubs,Three,Clubs,Two
14518,Clubs,Three,Spades,Queen,Spades,Six,Hearts,Five,Clubs,Four
14519,Diamonds,Two,Clubs,Two,Hearts,Four,Clubs,Six,Clubs,Eight
14520,Spades,Eight,Hearts,Seven,Hearts,Six,Spades,King,Hearts,Queen
14521,Diamonds,Queen,Spades,Two,Diamonds,Five,Clubs,Ten,Clubs,Seven
14522,Spades,Six,Clubs,Two,Hearts,Eight,Spades,Nine,Clubs,Queen
14523,Spades,Seven,Hearts,Four,Hearts,Five,Clubs,Queen,Clubs,Five
14524,Hearts,Jack,Spades,Six,Spades,Ten,Hearts,Ace,Diamonds,Two
14525,Diamonds,Three,Hearts,Queen,Clubs,Five,Hearts,Nine,Hearts,Five
14526,Clubs,Ace,Spades,Queen,Clubs,Five,Diamonds,Four,Hearts,Six
14527,Diamonds,Queen,Hearts,Four,Clubs,Seven,Clubs,Five,Clubs,Six
14528,Hearts,Seven,Spades,Three,Diamonds,Four,Clubs,King,Hearts,Two
14529,Spades,Queen,Spades,Six,Clubs,Two,Spades,Eight,Clubs,Queen
14530,Diamonds,Three,Clubs,Six,Diamonds,Two,Clubs,Five,Hearts,Nine
14531,Spades,King,Spades,Five,Clubs,Jack,Diamonds,Four,Hearts,Jack
