,Suit1,Card1,Suit2,Card2,Suit3,Card3,Suit4,Card4,Suit5,Card5
786589,4,6,2,9,2,1,2,7,3,13
869333,4,12,3,4,1,5,1,6,2,7
875134,3,2,2,12,3,8,2,4,1,10
606686,3,3,3,8,2,5,1,11,1,10
856951,2,12,4,7,2,3,2,11,1,2
442301,4,13,1,6,1,10,3,9,4,10
116046,1,3,4,1,1,9,3,6,1,8
130834,4,2,2,13,3,3,4,9,2,5
276519,2,2,4,9,2,13,3,13,1,6
421980,1,12,4,6,4,1,1,10,1,3
149579,2,7,3,1,4,4,1,12,3,2
976027,3,12,4,8,4,6,1,3,4,13
391327,1,11,4,1,3,11,2,12,1,2
303256,3,7,1,1,1,10,1,7,3,12
886994,2,5,3,5,4,10,1,1,1,2
357095,1,10,2,13,1,3,2,1,4,3
692915,4,12,3,12,2,10,3,2,2,6
871309,1,9,3,2,1,7,4,6,1,13
398722,2,7,3,4,4,8,4,7,2,5
875019,3,12,3,4,2,3,4,3,1,10
157732,3,4,3,11,1,12,3,12,1,7
577311,1,10,3,8,4,1,3,13,1,6
711315,2,8,1,2,4,5,4,4,3,6
31751,3,1,4,9,1,9,4,2,3,12
888511,2,10,2,8,1,11,4,10,1,4
689238,4,6,2,5,1,13,1,9,3,13
154163,1,7,2,6,4,9,3,9,2,5
657180,3,4,2,10,3,1,3,11,2,1
933793,4,1,4,7,4,3,4,4,4,11
200047,1,4,1,9,4,4,4,11,2,6
708373,2,12,2,1,2,11,4,8,4,7
807795,4,10,4,7,4,3,1,2,2,7
237468,4,3,1,6,4,6,4,4,4,13
604413,4,13,3,3,4,8,1,10,2,4
327108,3,7,1,8,2,1,3,3,3,9
722356,1,9,3,7,4,9,3,6,2,8
326247,4,7,4,4,4,1,3,11,1,8
295435,3,7,2,1,4,2,1,13,3,2
632534,4,8,4,2,1,5,1,10,4,7
204789,3,5,2,12,4,13,2,6,3,8
337378,3,10,2,8,1,11,2,10,4,6
941081,2,5,4,4,2,2,3,10,4,3
50846,4,11,4,8,4,10,2,4,2,6
826738,3,6,1,12,2,13,2,7,4,5
661168,3,10,4,1,2,4,3,7,4,9
415017,4,13,3,12,3,2,2,12,1,5
105629,2,3,2,9,3,2,4,9,4,12
350832,3,13,4,3,1,6,2,6,2,7
349410,4,12,1,1,2,6,1,4,2,2
701839,1,9,2,8,1,2,1,10,2,4
372111,4,13,2,7,2,6,2,3,1,2
784464,3,5,4,1,3,6,4,12,1,10
717994,2,1,2,8,1,8,1,1,4,6
567064,2,12,3,11,3,7,3,10,2,4
847244,1,8,2,11,4,7,4,11,2,1
646093,1,4,2,6,4,4,3,12,4,3
678863,4,12,1,8,2,10,3,6,4,9
433173,2,13,3,7,1,2,2,10,3,4
97899,3,11,4,13,1,12,1,2,2,5
408683,4,13,3,9,1,11,4,12,4,6
296236,4,6,1,12,3,12,1,5,4,13
448038,2,4,3,6,2,12,4,11,1,9
947141,2,3,4,2,2,1,2,9,3,2
619611,1,11,3,9,3,3,1,6,2,10
248165,4,1,2,1,2,12,3,4,1,3
225203,3,6,4,4,2,6,2,11,2,13
862985,2,6,4,2,1,13,1,7,3,6
852809,2,4,2,13,1,1,2,3,3,9
654595,3,13,2,13,3,1,3,7,2,9
155488,4,3,1,6,4,4,4,2,4,7
779221,2,10,2,9,1,2,2,6,3,3
413686,4,1,4,9,3,13,4,13,2,11
820196,2,7,4,8,2,2,2,3,4,11
497481,2,4,2,7,4,11,2,13,1,13
277223,2,11,2,5,4,1,2,2,3,11
920992,1,5,3,4,2,8,2,12,1,4
522995,4,5,2,9,4,13,3,8,1,10
712576,3,6,2,10,1,6,4,13,1,4
993814,3,1,1,5,4,3,2,9,3,3
940814,3,9,3,11,2,10,1,11,2,11
553451,2,1,1,10,2,8,4,2,2,13
541313,4,11,2,13,4,12,1,2,1,11
696551,2,13,3,6,3,5,3,7,2,9
468081,3,10,4,10,4,9,1,6,2,3
725537,4,4,1,8,3,1,4,5,3,7
260439,1,1,4,10,4,9,3,3,3,10
405729,4,7,1,3,1,12,3,13,2,13
999560,3,4,1,13,4,9,1,1,3,9
51462,1,8,3,13,3,3,2,6,3,8
983012,4,7,2,4,1,9,1,7,4,11
82197,1,10,3,1,4,10,1,7,3,7
714084,2,4,2,12,1,1,2,1,4,10
209398,4,3,1,7,3,13,2,12,4,9
251348,1,1,1,5,1,7,2,3,1,13
888671,4,6,2,9,2,5,1,2,2,8
508316,4,13,4,12,1,1,2,5,2,8
858483,4,13,4,1,3,1,3,6,3,13
869169,3,2,2,10,3,4,3,12,1,4
952608,3,11,2,2,3,5,1,5,1,7
325489,1,6,1,3,3,7,4,6,3,6
130519,1,8,4,2,1,10,4,1,1,4
600282,2,13,3,9,2,11,3,3,4,3
512407,1,6,2,8,1,11,1,8,4,11
433468,1,8,4,7,1,3,1,12,3,11
522439,1,9,2,8,3,4,4,9,4,6
145361,4,11,4,5,1,10,3,1,3,8
96036,2,7,2,8,1,8,2,10,1,1
73291,2,11,1,6,4,6,3,12,2,5
985807,4,12,3,3,3,7,4,8,1,5
910507,3,7,1,5,1,11,2,12,3,3
39886,1,6,4,7,4,3,2,5,4,5
856089,1,11,2,7,1,9,3,5,2,6
583199,2,1,2,10,1,3,3,13,4,8
834560,1,8,3,4,3,12,3,6,4,3
593683,2,6,3,13,2,9,1,4,2,3
850111,3,12,1,2,2,12,4,2,2,3
301386,4,7,4,4,3,4,2,13,2,4
499826,3,10,2,6,2,2,2,11,1,12
306604,1,9,2,5,3,5,1,1,3,7
767159,4,3,1,8,2,7,1,10,4,2
241831,2,6,3,7,4,13,2,4,3,8
36967,1,7,4,9,2,3,4,2,3,1
266504,4,7,1,10,1,6,4,1,1,8
434005,2,7,1,4,4,13,3,3,1,8
114561,1,12,2,7,2,6,1,7,2,5
443001,1,4,4,3,2,3,4,2,3,12
328822,4,4,3,6,3,9,3,3,4,5
201468,3,12,1,8,4,1,3,6,3,7
209823,4,2,2,7,2,13,3,5,4,8
464643,4,10,1,2,2,2,2,11,1,11
887020,1,13,4,8,2,2,3,7,2,7
403127,1,7,4,4,3,8,3,12,2,5
874876,3,12,4,7,2,8,1,9,1,6
209633,4,7,2,1,2,7,1,13,2,10
791073,1,7,3,4,1,2,3,9,1,4
208735,3,9,3,1,2,4,3,4,4,13
519045,4,12,4,2,2,8,1,10,4,7
136351,2,6,3,8,3,13,2,11,2,12
567170,3,10,1,7,2,13,3,12,2,11
831823,2,4,1,3,4,9,4,6,4,5
173804,4,5,3,10,1,1,4,6,2,6
797624,1,8,1,2,2,4,2,3,1,6
37461,3,12,3,4,4,12,1,7,2,8
932914,2,13,4,11,4,8,3,12,2,2
694360,3,1,2,2,3,3,4,3,1,13
657244,4,12,2,13,3,11,2,10,1,9
786762,4,8,1,8,3,13,4,6,2,9
883272,3,12,3,3,1,10,2,3,2,4
206881,1,7,2,6,3,2,4,3,3,1
633313,2,7,4,3,2,5,4,7,1,8
650906,4,4,4,5,4,6,4,3,4,8
937349,4,9,3,9,2,7,1,6,1,12
953524,2,7,1,2,4,3,4,9,2,1
960095,3,11,3,7,4,11,4,1,2,8
884680,4,2,3,3,4,7,3,1,2,3
949564,1,9,3,9,2,2,4,4,3,4
39133,4,4,1,4,1,12,3,6,1,7
963893,3,12,1,10,2,10,4,9,4,8
961343,1,13,1,11,1,1,1,6,1,7
992125,2,3,1,13,2,6,2,1,4,6
134899,3,6,2,4,4,11,3,3,4,12
374436,2,5,4,12,3,13,4,7,1,9
916706,3,10,1,12,1,2,4,10,4,11
850036,4,6,2,2,2,12,3,13,2,10
252482,4,13,2,5,4,11,3,1,3,2
196755,4,13,1,3,2,3,3,6,2,8
345456,2,2,1,2,4,2,4,5,3,3
64719,1,13,2,3,2,9,3,2,1,12
122296,4,11,4,3,3,6,1,13,4,5
89878,1,10,2,13,2,9,2,2,4,12
42008,4,3,2,11,1,7,3,10,1,9
715591,3,12,2,9,4,2,3,1,4,5
165685,3,6,4,2,4,12,2,1,2,8
68398,2,10,4,7,3,5,2,8,1,8
51337,1,11,2,8,1,10,3,12,3,10
656508,2,2,4,11,4,8,1,7,3,12
459173,2,10,3,8,4,2,3,7,1,4
369337,1,2,2,3,3,10,2,13,2,8
867504,3,5,1,7,2,12,4,7,4,12
115726,2,7,3,4,4,11,2,3,4,5
749890,4,8,4,4,3,7,2,1,2,13
295379,4,5,3,4,1,5,1,7,3,1
367137,3,7,1,10,1,7,2,5,3,10
363988,4,3,2,2,1,7,2,7,1,1
72271,4,5,2,12,1,7,3,7,2,11
675382,3,3,3,13,1,7,3,12,2,5
459420,1,8,1,5,3,9,4,5,2,4
380965,3,5,2,4,3,9,4,8,3,11
21131,3,4,3,9,3,3,4,9,2,3
199314,4,5,2,2,2,11,3,13,1,5
556625,1,5,2,1,2,13,3,5,4,9
188986,1,11,3,11,4,4,2,5,2,10
657403,2,1,3,9,1,13,2,4,2,10
616693,4,6,2,6,2,9,2,5,3,6
894126,1,9,1,11,1,2,1,7,2,8
62583,4,1,3,5,4,4,2,4,4,2
709790,4,6,1,12,3,12,3,11,4,2
122350,2,7,4,12,1,12,2,12,4,2
460445,1,1,1,11,2,3,3,13,1,13
617160,3,7,2,7,1,7,2,13,1,4
653110,3,2,4,7,2,13,3,11,2,2
617782,2,2,1,1,4,13,2,5,3,1
471147,3,9,2,2,1,6,4,2,3,4
227234,4,9,1,11,1,5,4,1,2,6
464217,4,9,1,8,3,8,2,9,1,5
688729,4,8,1,6,2,6,3,4,4,11
23642,2,8,1,3,2,2,3,2,1,12
954273,3,7,4,3,1,10,3,3,2,8
30404,2,4,4,7,1,6,4,8,4,5
215305,4,7,3,3,2,2,1,13,4,6
256999,1,13,4,6,3,6,3,13,1,3
486697,2,3,4,13,4,7,3,12,3,1
424831,4,6,3,9,2,1,2,3,3,7
264138,4,7,2,4,4,11,2,7,1,3
360730,2,6,3,2,1,8,3,13,4,7
189194,3,8,2,10,4,5,1,1,4,3
105694,2,9,2,4,3,11,4,5,2,6
142717,3,12,2,12,2,2,1,5,4,7
616907,3,12,3,5,1,3,2,3,2,10
783772,2,1,1,9,2,13,4,7,2,12
937001,1,11,3,11,4,8,4,6,1,2
493357,1,1,1,4,1,11,4,13,3,1
473941,1,7,3,10,4,12,1,5,3,11
544330,4,1,1,4,3,6,3,2,3,9
605483,1,9,4,6,3,12,1,1,4,1
271470,1,6,4,12,1,2,2,1,3,5
649041,1,13,3,1,1,8,1,3,4,9
243661,3,7,1,10,3,5,2,4,1,12
741709,4,11,2,7,4,1,3,10,3,12
590070,4,7,1,12,3,4,3,11,1,2
36425,1,3,3,2,3,9,3,1,4,3
843556,3,7,1,11,4,11,1,13,2,12
539182,1,9,2,7,3,1,2,6,3,2
430545,4,7,3,1,3,3,1,2,4,6
245058,2,11,4,7,4,5,2,7,2,2
981082,4,8,1,6,1,2,4,1,1,10
705629,1,1,3,8,1,11,3,1,2,8
778013,3,5,1,4,4,13,2,5,4,10
425550,1,10,1,12,4,12,3,10,2,13
177087,1,7,3,11,4,5,4,9,2,10
558322,2,6,3,9,1,6,1,1,1,12
51583,1,11,1,8,2,11,2,8,1,6
600020,1,4,2,7,3,11,2,4,2,2
677294,3,2,1,2,2,8,1,11,2,6
888806,1,10,2,1,2,8,1,4,1,3
518678,2,12,1,5,4,5,4,12,2,4
119365,3,10,3,6,1,3,3,8,3,2
302674,4,8,3,9,3,13,3,8,3,11
642903,1,7,2,2,2,6,2,12,2,8
178323,1,3,4,4,2,6,3,13,2,10
468644,1,11,1,7,4,1,1,13,4,4
738767,3,9,2,10,3,4,3,3,1,2
439726,1,11,3,10,4,3,3,13,2,7
915259,1,12,4,4,2,4,3,2,4,2
983646,3,7,1,10,3,11,4,6,2,7
187126,3,4,4,3,4,12,2,5,4,6
721506,2,1,2,3,4,12,3,11,1,13
716585,1,7,2,11,2,7,4,5,2,9
261240,2,2,3,1,1,8,3,13,3,7
591246,1,2,1,1,3,2,2,11,3,10
605285,3,1,4,3,1,2,4,11,1,11
921480,3,5,3,10,3,4,1,13,4,5
678192,3,4,2,6,3,1,4,11,2,3
523062,4,5,3,5,2,4,1,11,3,1
630856,4,8,4,3,2,13,2,7,3,3
848380,3,3,3,10,1,13,1,7,4,10
897498,2,10,2,8,1,9,2,11,4,10
222205,1,11,2,6,4,8,2,10,3,10
255665,3,9,2,7,1,3,1,1,2,4
405501,2,9,2,5,4,4,2,2,3,2
85333,3,13,2,2,2,13,4,10,3,1
743064,1,12,3,1,2,9,1,9,4,12
346131,1,12,2,4,3,13,3,11,4,9
503998,1,11,1,7,1,4,2,12,4,9
820201,2,13,3,5,4,5,3,8,4,7
85849,3,13,3,10,2,13,4,2,1,12
126830,2,10,2,13,3,2,1,10,4,5
131693,3,9,3,2,2,10,2,4,3,5
761301,2,10,3,5,4,3,3,13,1,9
404293,2,13,3,8,1,11,2,10,2,4
493866,2,4,2,13,2,10,4,13,2,5
121347,1,12,4,7,2,13,2,7,4,4
758913,1,5,3,1,2,10,1,2,4,9
675825,4,13,3,11,1,3,2,4,1,2
440149,2,2,3,13,2,4,4,9,1,2
372382,2,8,1,9,3,2,3,5,3,13
834983,4,7,3,2,2,1,3,8,1,3
669913,4,5,2,10,3,1,2,2,3,8
118271,4,11,2,1,4,8,1,10,2,11
818353,1,11,3,13,1,4,2,7,4,9
25710,2,9,4,9,1,3,2,13,1,2
324331,3,1,3,9,4,10,1,11,4,4
720938,1,6,4,2,4,5,2,2,1,9
337170,3,6,2,4,1,8,4,1,1,4
976083,1,5,1,10,1,12,3,6,3,11
593660,3,7,1,3,4,9,3,10,2,9
83898,4,7,2,11,3,10,3,3,2,3
750621,1,5,4,3,3,10,1,3,4,6
797590,4,2,1,3,3,3,4,5,1,12
464335,4,3,1,8,3,3,3,6,3,2
708375,1,7,3,6,1,6,4,5,3,3
993548,3,9,3,1,1,10,1,5,2,6
773527,2,4,4,1,4,10,1,8,2,3
542275,2,9,4,9,2,8,3,3,4,11
522873,1,9,1,4,1,6,3,8,3,5
146722,3,6,4,5,3,5,4,6,4,11
191162,1,1,4,5,4,9,3,2,1,8
900758,4,4,3,1,3,3,4,11,1,4
15735,2,4,4,12,1,3,2,10,4,6
562806,4,13,2,11,1,13,2,2,2,7
267241,2,10,3,12,2,5,3,2,4,6
440712,4,12,4,4,4,2,1,7,1,6
873359,4,7,2,13,3,13,3,9,2,5
19383,1,2,3,8,3,6,3,1,1,11
470429,1,4,3,9,4,11,1,1,1,6
487352,2,7,4,4,2,3,1,7,1,11
876512,1,1,2,11,4,9,1,7,2,9
121454,1,7,1,13,2,4,4,6,3,6
39436,3,9,2,7,2,11,2,5,2,3
983738,4,4,1,2,3,5,3,7,2,3
535041,2,6,1,11,3,11,2,10,3,12
384530,1,11,3,1,2,8,3,2,1,12
575046,3,3,3,12,1,12,2,13,1,5
733182,3,10,3,8,1,9,1,6,4,7
877632,4,2,3,13,2,7,1,7,3,11
188743,4,7,1,13,4,11,2,10,2,6
947118,3,4,3,8,2,4,2,5,1,11
594764,2,5,1,4,3,2,4,12,2,10
482265,4,3,2,6,2,1,2,4,3,10
359288,3,13,3,9,1,7,2,9,4,7
436478,2,2,4,13,2,8,2,3,3,6
902192,4,1,2,12,2,11,1,6,3,12
663293,2,3,1,13,4,4,2,9,3,4
966051,2,13,2,11,2,3,1,13,4,3
568234,1,5,3,10,4,10,3,8,1,6
938034,3,12,2,6,4,2,2,5,2,4
741031,3,1,1,10,1,11,1,2,3,7
861953,4,2,4,13,3,10,2,12,3,5
189688,2,4,1,7,4,7,3,11,4,10
579140,4,5,4,11,3,9,4,4,1,2
916333,3,2,1,10,4,1,1,4,4,6
901251,2,4,1,8,2,13,2,3,1,9
445722,1,3,1,6,3,9,4,7,2,10
300380,3,13,2,8,4,13,3,11,1,8
664911,1,4,1,8,1,5,3,10,3,1
33162,2,12,4,6,4,9,4,13,4,1
640543,1,9,2,12,3,4,1,11,2,13
453810,3,11,4,5,2,10,1,11,3,2
637105,2,10,4,3,2,5,2,9,3,6
342621,3,9,4,3,1,11,4,4,2,2
61338,3,9,1,13,1,3,1,11,3,10
236932,2,10,4,11,3,4,1,1,4,12
152201,3,11,1,9,1,3,3,10,4,5
561752,4,7,3,4,4,12,3,12,3,2
216715,2,1,4,11,1,1,2,10,2,4
204420,2,6,4,12,2,1,4,5,2,3
101389,2,10,1,3,4,7,2,3,2,8
747338,1,5,4,6,3,3,2,8,3,6
77848,1,3,3,13,3,3,3,7,4,10
231027,3,9,2,3,1,10,4,3,3,3
387491,2,13,3,9,4,1,4,5,2,2
229030,2,2,4,1,3,5,3,12,3,11
139004,2,9,1,7,1,6,3,9,2,13
566530,3,5,3,2,2,1,1,1,3,1
12626,2,9,1,4,3,4,4,10,1,7
773378,1,12,3,6,1,11,1,6,1,4
426219,2,7,3,4,3,7,4,5,4,12
494803,1,1,3,4,1,5,3,8,4,13
599451,3,2,4,4,4,3,2,10,1,12
762871,2,1,1,1,2,12,2,4,1,10
842608,3,7,1,10,3,2,4,13,2,2
339357,2,6,4,11,1,12,4,2,3,7
650959,2,2,1,13,3,11,4,5,1,3
488537,1,5,2,1,1,3,1,9,1,7
474306,1,3,1,13,3,12,3,3,3,6
177073,2,5,1,13,2,1,2,2,1,6
875576,2,6,1,13,1,12,1,2,4,8
932631,1,3,2,1,2,13,3,6,3,13
531572,1,2,1,7,2,13,3,2,4,9
249077,4,12,2,9,3,12,3,9,4,13
90849,3,10,2,7,2,8,1,5,2,5
428732,3,11,1,4,2,10,3,7,3,12
760958,1,12,4,7,1,10,3,1,4,2
705950,2,6,4,3,4,7,2,3,1,3
949913,4,6,2,4,3,9,3,8,1,3
582048,4,9,4,7,1,4,2,2,3,12
32076,2,5,3,13,4,13,3,12,4,9
104813,3,1,4,6,3,12,3,5,3,7
820939,4,3,3,2,2,6,2,3,4,11
589791,1,7,3,7,4,12,1,5,1,1
128783,2,5,1,6,1,2,1,8,1,4
394543,1,9,4,9,3,5,1,2,4,8
189589,2,3,4,3,4,1,3,7,3,13
310943,4,9,3,2,2,2,3,6,4,2
308643,3,2,2,3,3,12,2,7,3,10
918903,2,13,4,12,1,5,3,3,4,8
443648,2,9,1,1,3,10,1,4,1,7
904330,3,12,1,1,4,2,1,13,4,10
608471,2,13,2,5,4,9,3,7,1,7
561570,2,9,3,6,3,7,1,1,3,13
455318,2,6,3,13,3,12,3,2,2,13
210654,3,10,3,3,3,7,2,2,1,1
872582,2,3,2,2,4,3,3,7,2,10
344104,3,6,4,1,1,12,2,5,4,12
909485,1,6,2,3,4,8,2,9,4,3
365945,2,10,3,7,1,9,4,2,1,10
809709,2,5,4,3,4,2,1,9,1,13
985111,2,7,3,10,1,12,4,4,1,1
811275,3,1,4,10,1,13,2,7,4,11
503966,3,9,3,8,2,6,2,8,3,7
328129,2,2,3,3,4,4,2,10,1,5
438817,1,1,1,2,2,3,1,7,1,12
101463,1,9,2,5,4,2,3,3,4,1
714655,4,2,2,5,1,5,4,4,2,11
167547,2,11,4,6,2,3,1,5,3,3
472194,4,5,2,10,4,13,2,2,1,3
540413,1,5,1,3,4,4,2,4,3,11
804560,2,2,2,4,2,5,1,11,4,8
899597,3,6,4,8,1,11,4,3,3,9
124941,3,6,2,5,1,5,4,1,1,9
676703,2,2,2,11,1,7,3,11,1,1
952659,1,6,4,6,2,10,3,2,4,4
727545,1,10,1,9,1,3,1,4,4,11
814551,2,11,2,4,4,5,3,2,4,6
489690,2,6,3,3,3,11,4,5,1,10
264880,2,8,4,11,1,6,2,4,2,11
277338,1,2,1,11,3,11,3,8,4,3
996884,2,3,1,5,4,3,4,2,2,9
166250,2,8,2,9,2,3,1,1,2,13
719988,2,5,2,7,4,3,4,7,1,5
368071,2,6,1,11,2,5,3,6,1,9
837089,4,6,2,4,1,10,2,2,1,8
948700,1,9,3,4,2,10,4,7,4,10
485160,2,9,2,1,4,9,4,6,3,3
145213,4,13,3,8,1,3,4,6,2,8
734555,3,8,2,3,1,9,3,7,3,3
899617,2,2,1,12,1,8,1,11,2,11
910141,2,10,3,13,1,3,2,7,2,2
231903,3,2,4,5,3,12,3,10,3,11
666169,3,7,3,11,3,6,1,4,3,9
164533,1,4,4,10,4,3,4,13,4,8
147903,2,7,2,9,1,12,3,10,4,6
18866,3,9,4,12,1,1,2,8,1,6
539971,1,5,2,2,3,2,3,1,2,12
751940,3,7,4,5,4,11,4,1,1,1
897936,4,2,3,13,1,5,2,8,3,7
97581,3,6,2,10,4,9,1,2,2,7
3441,2,3,4,5,1,12,1,4,3,9
937829,4,9,1,5,2,6,1,13,2,2
496141,3,1,3,8,1,13,3,12,1,1
395070,4,1,2,5,2,11,4,3,4,8
411231,3,7,2,1,1,4,4,11,2,13
707948,4,5,4,13,4,12,4,2,4,4
353463,1,13,2,11,3,4,2,3,3,1
305156,3,2,4,12,4,6,3,10,1,13
664350,1,13,2,2,1,10,2,1,3,13
290690,1,8,4,11,2,3,1,12,3,4
307739,1,2,2,8,4,7,4,3,2,9
981396,3,5,4,11,1,3,2,9,4,13
200681,2,5,3,8,3,2,1,5,3,6
679615,3,8,2,1,1,2,2,8,1,12
239489,2,7,3,3,2,12,3,4,4,8
29910,4,5,3,9,1,1,1,9,3,5
628253,3,6,4,13,3,1,3,8,4,9
435563,2,5,4,8,3,4,4,10,3,8
768310,4,8,3,10,1,10,3,1,3,7
24862,2,9,4,3,3,5,4,8,4,5
217963,4,11,4,7,1,8,3,3,4,6
125599,2,11,4,10,2,5,3,8,2,1
248552,3,9,2,7,4,10,4,2,3,8
863932,1,8,1,9,2,13,2,1,1,3
884445,3,4,2,3,2,2,4,11,4,6
841776,2,7,4,8,1,3,1,5,1,13
773876,4,9,3,2,4,13,4,4,3,1
642607,3,13,1,7,1,6,4,11,1,11
268786,1,2,4,9,4,7,1,9,2,9
303288,1,11,4,7,3,9,4,3,2,10
687316,1,5,2,13,4,12,2,1,2,2
658054,4,10,2,10,3,10,3,5,3,3
638519,2,1,3,1,2,4,4,5,1,6
410343,3,10,1,10,3,1,3,8,3,13
834982,2,6,2,2,3,5,2,11,1,4
856153,1,12,1,4,2,13,4,12,1,8
220602,4,10,4,2,4,1,2,7,4,7
180587,4,7,3,2,3,9,1,11,2,10
449221,2,3,4,10,3,8,4,7,3,11
305114,4,7,4,2,3,3,3,8,3,9
512804,3,4,3,11,2,13,3,12,3,8
571791,2,6,1,4,2,13,1,2,3,4
218065,3,5,1,13,2,2,2,5,4,12
87429,4,6,3,3,4,9,3,1,1,1
401728,2,13,3,4,1,1,3,5,2,4
652448,2,4,4,5,2,6,4,13,3,3
569890,1,3,2,7,3,11,3,13,3,2
503318,3,8,1,13,3,5,4,9,2,5
911001,2,8,4,9,4,2,3,13,4,5
105494,4,3,3,3,1,13,4,10,1,4
755215,2,5,1,12,2,11,2,13,4,7
525960,4,9,3,5,3,12,2,3,2,9
535185,3,1,4,13,3,2,2,1,3,10
381513,1,12,4,5,4,7,3,6,3,13
538010,1,13,4,11,2,4,3,2,1,5
68189,4,9,1,6,4,8,3,5,4,5
130904,1,7,3,3,4,11,3,13,3,8
495183,4,13,2,1,1,13,2,8,1,6
8659,3,7,4,11,3,5,1,1,2,9
365041,4,6,4,7,1,5,4,3,2,5
610005,1,4,4,8,1,10,3,5,2,11
363361,4,9,2,7,3,1,3,8,2,13
87137,2,13,2,8,3,13,1,2,2,11
909419,1,4,2,6,4,8,3,9,3,13
568244,4,1,1,2,1,1,3,13,3,1
452174,4,5,4,7,3,1,2,13,2,5
983277,2,8,1,5,1,3,4,8,4,12
661262,4,10,1,13,1,8,1,4,1,9
58253,2,13,4,9,3,2,3,13,2,2
452624,4,8,1,4,1,2,4,12,3,1
100103,4,1,1,6,4,2,3,9,2,12
29290,4,1,4,9,2,12,4,13,2,1
888579,2,1,3,4,3,3,4,2,3,9
733480,1,10,2,9,1,2,2,12,2,2
776315,2,3,1,9,3,8,2,13,3,3
302464,4,6,1,5,3,10,1,4,4,8
803727,4,6,1,5,2,12,2,6,2,1
87494,4,2,2,8,4,11,4,13,2,12
131315,4,13,2,7,2,1,2,3,2,8
305932,4,4,1,9,1,4,2,12,3,13
806164,4,11,1,8,3,10,3,5,1,4
253330,3,13,2,2,4,8,3,5,2,8
796773,2,2,4,2,1,2,2,9,1,11
407706,3,11,2,11,2,5,3,3,4,4
27811,3,5,4,2,3,9,2,7,1,1
560861,2,9,2,8,1,3,4,12,1,11
579609,2,8,2,10,2,5,3,5,2,13
503532,3,7,1,6,3,8,2,6,1,11
998055,4,5,1,8,3,8,2,5,3,13
337898,1,3,2,9,2,7,2,5,3,7
463745,2,2,3,5,4,2,3,12,2,13
696156,1,4,2,5,4,4,3,12,2,3
907911,1,6,3,11,1,4,3,7,1,10
818132,3,5,4,5,3,11,3,13,3,8
745683,3,3,2,4,3,6,1,12,3,9
323980,2,3,3,11,1,4,1,8,1,3
915692,4,3,2,9,2,10,4,7,3,4
752964,3,8,4,4,2,3,2,1,2,4
406502,4,2,2,3,1,13,1,1,4,12
753883,4,4,1,8,4,6,3,6,3,5
293549,1,1,1,12,3,11,2,8,2,2
286179,1,3,1,10,2,10,4,7,2,11
73104,2,6,2,12,2,2,4,6,2,4
218227,1,7,3,8,4,13,1,9,3,7
407902,1,12,2,3,2,7,2,12,4,9
217142,3,9,1,11,4,4,4,13,3,11
234724,2,8,1,10,2,9,4,2,1,6
657212,4,6,2,11,2,9,2,4,2,5
431346,2,5,3,9,1,9,4,9,4,12
465124,2,8,4,1,4,9,1,7,3,10
838856,3,12,1,11,2,3,1,4,2,10
90387,2,6,4,7,4,2,1,10,3,2
134591,4,9,2,8,2,10,4,1,4,13
128846,3,6,3,2,4,3,1,8,1,7
487937,1,5,4,9,4,7,3,7,4,2
211405,4,2,1,8,4,9,2,8,4,11
286634,1,9,2,12,3,11,2,5,4,4
702941,3,12,4,1,1,9,4,3,4,10
991634,2,11,3,3,2,13,1,3,2,3
718795,3,11,1,2,4,1,3,5,4,11
36590,2,12,2,9,4,12,1,9,2,5
816264,2,8,1,2,4,3,4,6,1,6
29664,3,7,2,13,3,12,1,13,2,6
826803,4,6,3,11,3,9,1,5,3,1
398184,3,7,1,1,3,9,3,1,3,12
783188,2,13,3,6,4,5,4,10,3,7
78005,2,9,3,11,2,11,1,7,3,6
162843,2,4,3,11,2,8,1,6,2,1
26051,2,12,4,13,3,10,1,1,2,11
551415,3,1,4,2,3,12,3,2,4,12
552442,3,11,1,12,4,6,4,10,3,8
478799,2,3,2,12,2,5,1,1,4,7
805340,3,9,2,13,4,9,4,4,2,9
784115,2,3,2,10,1,13,3,5,3,8
91914,3,7,2,5,2,10,1,2,2,8
160854,3,6,3,5,1,11,2,5,2,12
560009,4,13,2,7,3,8,1,11,4,4
520454,3,10,1,4,3,11,4,9,1,8
282127,4,10,1,1,1,7,4,8,3,2
231684,3,7,1,9,3,10,4,11,4,2
902041,3,2,2,7,2,8,1,6,1,7
100201,1,9,4,6,1,11,3,13,3,1
374005,2,9,3,11,3,3,4,4,2,13
313696,3,1,2,12,1,10,4,1,4,13
20102,1,13,3,10,4,10,2,11,2,13
495088,1,1,4,13,1,12,3,5,1,5
640225,4,4,2,5,3,7,1,8,1,10
95653,1,13,2,3,2,1,2,12,3,12
732828,4,3,1,9,2,4,4,4,1,10
775259,2,5,1,5,3,6,2,10,2,3
202068,4,3,4,13,2,12,1,5,2,2
4228,3,12,3,7,4,5,1,9,2,3
925644,4,1,2,4,2,3,2,8,1,10
167780,3,7,2,1,3,3,4,7,4,9
703772,4,5,2,7,2,13,3,11,2,11
500075,4,5,2,1,4,4,3,12,4,9
458979,2,11,1,4,4,11,1,11,1,8
25359,4,9,1,2,4,12,4,6,4,3
896174,2,2,4,10,2,10,4,12,3,6
