,Poker Hand
16092,0
16093,1
16094,1
16095,1
16096,1
16097,0
16098,1
16099,0
16100,0
16101,0
16102,1
16103,1
16104,0
16105,0
16106,2
16107,0
16108,1
16109,0
16110,0
16111,0
16112,0
16113,1
16114,0
16115,1
16116,1
16117,1
16118,0
16119,0
16120,0
16121,2
16122,0
16123,1
16124,0
16125,2
16126,1
16127,1
16128,0
16129,1
16130,1
16131,0
16132,0
16133,0
16134,0
16135,0
16136,0
16137,1
16138,0
16139,0
16140,1
16141,0
16142,0
16143,0
16144,0
16145,1
16146,1
16147,1
16148,0
16149,1
16150,0
16151,1
16152,0
16153,3
16154,0
16155,0
16156,2
16157,0
16158,0
16159,1
16160,1
16161,0
16162,1
16163,0
16164,2
16165,0
16166,1
16167,0
16168,0
16169,0
16170,0
16171,1
16172,0
16173,0
16174,1
16175,0
16176,1
16177,0
16178,1
16179,0
16180,0
16181,0
16182,0
16183,0
16184,0
16185,0
16186,0
16187,0
16188,1
16189,0
16190,1
16191,0
16192,0
16193,0
16194,0
16195,1
16196,2
16197,0
16198,1
16199,1
16200,0
16201,2
16202,0
16203,0
16204,0
16205,1
16206,0
16207,0
16208,0
16209,0
16210,0
16211,0
16212,3
16213,0
16214,1
16215,0
16216,1
16217,0
16218,0
16219,0
16220,1
16221,0
16222,1
16223,1
16224,1
16225,0
16226,1
16227,1
16228,2
16229,1
16230,1
16231,0
16232,2
16233,0
16234,0
16235,1
16236,0
16237,0
16238,0
16239,0
16240,0
16241,0
16242,2
16243,3
16244,1
16245,0
16246,1
16247,1
16248,0
16249,1
16250,1
16251,1
16252,1
16253,0
16254,1
16255,0
16256,0
16257,2
16258,1
16259,1
16260,0
16261,1
16262,0
16263,1
16264,1
16265,1
16266,0
16267,0
16268,3
16269,0
16270,0
16271,1
16272,1
16273,1
16274,0
16275,0
16276,1
16277,2
16278,0
16279,1
16280,1
16281,1
16282,1
16283,1
16284,0
16285,1
16286,0
16287,0
16288,1
16289,1
16290,0
16291,0
16292,1
16293,0
16294,0
16295,0
16296,1
16297,1
16298,1
16299,0
16300,0
16301,2
16302,1
16303,0
16304,0
16305,1
16306,2
16307,0
16308,0
16309,2
16310,0
16311,1
16312,0
16313,1
16314,0
16315,0
16316,0
16317,1
16318,0
16319,1
16320,1
16321,1
16322,1
16323,0
16324,1
16325,0
16326,0
16327,0
16328,1
16329,1
16330,1
16331,0
16332,1
16333,0
16334,0
16335,0
16336,0
16337,5
16338,0
16339,0
16340,1
16341,0
16342,1
16343,0
16344,0
16345,1
16346,1
16347,1
16348,1
16349,1
16350,0
16351,0
16352,1
16353,0
16354,1
16355,1
16356,0
16357,0
16358,0
16359,1
16360,3
16361,0
16362,0
16363,0
16364,1
16365,0
16366,1
16367,1
16368,1
16369,0
16370,1
16371,1
16372,1
16373,1
16374,1
16375,1
16376,0
16377,1
16378,1
16379,1
16380,1
16381,3
16382,0
16383,1
16384,4
16385,0
16386,0
16387,0
16388,1
16389,1
16390,1
16391,0
16392,3
16393,0
16394,1
16395,0
16396,0
16397,0
16398,1
16399,2
16400,1
16401,0
16402,0
16403,1
16404,1
16405,1
16406,0
16407,1
16408,0
16409,1
16410,0
16411,0
16412,1
16413,1
16414,1
16415,1
16416,0
16417,0
16418,0
16419,1
16420,0
16421,1
16422,0
16423,2
16424,2
16425,0
16426,2
16427,0
16428,0
16429,2
16430,0
16431,0
16432,1
16433,0
16434,0
16435,1
16436,0
16437,2
16438,1
16439,1
16440,0
16441,0
16442,0
16443,1
16444,0
16445,1
16446,0
16447,1
16448,1
16449,1
16450,0
16451,1
16452,0
16453,1
16454,0
16455,0
16456,0
16457,1
16458,0
16459,2
16460,1
16461,0
16462,1
16463,0
16464,2
16465,1
16466,0
16467,0
16468,0
16469,0
16470,0
16471,0
16472,0
16473,0
16474,0
16475,0
16476,0
16477,1
16478,1
16479,0
16480,0
16481,0
16482,1
16483,0
16484,1
16485,1
16486,0
16487,0
16488,1
16489,1
16490,1
16491,3
16492,0
16493,0
16494,0
16495,2
16496,3
16497,1
16498,1
16499,1
16500,0
16501,0
16502,1
16503,0
16504,1
16505,1
16506,1
16507,0
16508,1
16509,2
16510,0
16511,1
16512,1
16513,0
16514,0
16515,1
16516,0
16517,1
16518,1
16519,0
16520,1
16521,1
16522,0
16523,0
16524,1
16525,0
16526,2
16527,1
16528,0
16529,3
16530,0
16531,0
16532,0
16533,0
16534,0
16535,3
16536,0
16537,0
16538,0
16539,0
16540,1
16541,1
16542,3
16543,0
16544,1
16545,0
16546,0
16547,0
16548,1
16549,0
16550,0
16551,2
16552,1
16553,3
16554,1
16555,1
16556,1
16557,2
16558,0
16559,0
16560,0
16561,1
16562,0
16563,0
16564,0
16565,1
16566,0
16567,0
16568,1
16569,1
16570,0
16571,0
16572,0
16573,0
16574,3
16575,0
16576,0
16577,0
16578,0
16579,0
16580,1
16581,0
16582,3
16583,1
16584,1
16585,0
16586,0
16587,1
16588,0
16589,3
16590,1
16591,1
16592,1
16593,0
16594,0
16595,1
16596,1
16597,0
16598,1
16599,2
16600,1
16601,1
16602,0
16603,0
16604,0
16605,1
16606,1
16607,0
16608,1
16609,1
16610,3
16611,1
16612,1
16613,1
16614,0
16615,1
16616,0
16617,0
16618,0
16619,0
16620,0
16621,3
16622,0
16623,0
16624,3
16625,0
16626,1
16627,2
16628,2
16629,1
16630,0
16631,0
16632,0
16633,1
16634,1
16635,0
16636,1
16637,0
16638,1
16639,0
16640,1
16641,0
16642,0
16643,0
16644,1
16645,2
16646,0
16647,0
16648,1
16649,0
16650,1
16651,0
16652,2
16653,0
16654,0
16655,1
16656,0
16657,1
16658,0
16659,0
16660,0
16661,0
16662,0
16663,1
16664,0
16665,0
16666,2
16667,0
16668,1
16669,1
16670,0
16671,0
16672,2
16673,1
16674,0
16675,1
16676,1
16677,1
16678,1
16679,0
16680,1
16681,3
16682,1
16683,0
16684,1
16685,1
16686,1
16687,0
16688,0
16689,1
16690,0
16691,0
16692,1
16693,1
16694,1
16695,3
16696,1
16697,0
16698,1
16699,1
16700,0
16701,0
16702,1
16703,0
16704,0
16705,0
16706,0
16707,0
16708,0
16709,1
16710,0
16711,0
16712,0
16713,4
16714,1
16715,0
16716,0
16717,1
16718,1
16719,0
16720,0
16721,1
16722,1
16723,0
16724,0
16725,1
16726,0
16727,1
16728,0
16729,2
16730,0
16731,2
16732,0
16733,0
16734,0
16735,0
16736,0
16737,1
16738,1
16739,0
16740,1
16741,0
16742,2
16743,0
16744,1
16745,1
16746,1
16747,0
16748,1
16749,2
16750,0
16751,0
16752,2
16753,1
16754,1
16755,0
16756,1
16757,0
16758,1
16759,0
16760,1
16761,0
16762,0
16763,1
16764,0
16765,0
16766,1
16767,1
16768,0
16769,1
16770,0
16771,1
16772,2
16773,1
16774,0
16775,0
16776,1
16777,0
16778,0
16779,0
16780,1
16781,1
16782,1
16783,1
16784,0
16785,0
16786,1
16787,0
16788,0
16789,1
16790,0
16791,0
16792,0
16793,0
16794,0
16795,1
16796,0
16797,1
16798,0
16799,1
16800,0
16801,0
16802,0
16803,1
16804,0
16805,0
16806,1
16807,0
16808,1
16809,0
16810,0
16811,1
16812,0
16813,1
16814,0
16815,1
16816,4
16817,1
16818,0
16819,0
16820,0
16821,1
16822,1
16823,2
16824,0
16825,1
16826,0
16827,0
16828,1
16829,1
16830,2
16831,0
16832,1
16833,0
16834,1
16835,1
16836,1
16837,1
16838,1
16839,1
16840,0
16841,0
16842,1
16843,0
16844,3
16845,0
16846,0
16847,1
16848,0
16849,1
16850,1
16851,1
16852,0
16853,0
16854,0
16855,0
16856,1
16857,1
16858,0
16859,0
16860,1
16861,1
16862,0
16863,1
16864,1
16865,1
16866,0
16867,0
16868,1
16869,0
16870,0
16871,0
16872,0
16873,1
16874,0
16875,2
16876,1
16877,1
16878,1
16879,0
16880,1
16881,0
16882,0
16883,0
16884,0
16885,1
16886,1
16887,0
16888,1
16889,1
16890,0
16891,1
16892,1
16893,0
16894,0
16895,0
16896,0
16897,0
16898,0
16899,0
16900,1
16901,0
16902,1
16903,0
16904,1
16905,0
16906,1
16907,6
16908,0
16909,1
16910,0
16911,0
16912,1
16913,5
16914,2
16915,0
16916,0
16917,1
16918,1
16919,2
16920,1
16921,1
16922,0
16923,1
16924,1
16925,1
16926,1
16927,2
16928,1
16929,1
16930,0
16931,0
16932,0
16933,1
16934,0
16935,0
16936,2
16937,0
16938,0
16939,0
16940,1
16941,1
16942,2
16943,1
16944,1
16945,1
16946,1
16947,2
16948,2
16949,0
16950,1
16951,1
16952,0
16953,1
16954,1
16955,1
16956,1
16957,0
16958,0
16959,1
16960,0
16961,0
16962,0
16963,1
16964,0
16965,0
16966,0
16967,0
16968,1
16969,1
16970,1
16971,1
16972,0
16973,0
16974,1
16975,1
16976,0
16977,0
16978,1
16979,0
16980,0
16981,0
16982,1
16983,1
16984,0
16985,0
16986,1
16987,0
16988,1
16989,0
16990,1
16991,0
16992,0
16993,1
16994,0
16995,1
16996,2
16997,1
16998,1
16999,0
17000,1
17001,0
17002,1
17003,1
17004,0
17005,1
17006,1
17007,0
17008,0
17009,1
17010,1
17011,0
17012,1
17013,0
17014,1
17015,0
17016,0
17017,1
17018,0
17019,0
17020,0
17021,0
17022,1
17023,1
17024,0
17025,0
17026,0
17027,1
17028,0
17029,0
17030,0
17031,0
17032,0
17033,1
17034,1
17035,0
17036,1
17037,1
17038,0
17039,0
17040,0
17041,0
17042,1
17043,0
17044,2
17045,1
17046,0
17047,1
17048,1
17049,1
17050,1
17051,1
17052,1
17053,1
17054,1
17055,0
17056,1
17057,0
17058,1
17059,0
17060,0
17061,1
17062,0
17063,1
17064,2
17065,0
17066,1
17067,0
17068,0
17069,2
17070,1
17071,0
17072,0
17073,0
17074,1
17075,1
17076,0
17077,0
17078,1
17079,0
17080,0
17081,0
17082,1
17083,1
17084,1
17085,0
17086,2
17087,1
17088,0
17089,0
17090,1
17091,1
17092,1
17093,1
17094,0
17095,1
17096,0
17097,0
17098,0
17099,1
17100,1
17101,1
17102,0
17103,1
17104,1
17105,1
17106,3
17107,2
17108,2
17109,1
17110,3
17111,0
17112,1
17113,0
17114,0
17115,0
17116,1
17117,1
17118,1
17119,0
17120,0
17121,0
17122,1
17123,1
17124,1
17125,1
17126,0
17127,1
17128,0
17129,0
17130,0
17131,0
17132,0
17133,0
17134,1
17135,0
17136,0
17137,0
17138,0
17139,0
17140,1
17141,0
17142,0
17143,1
17144,0
17145,0
17146,2
17147,0
17148,0
17149,1
17150,0
17151,1
17152,1
17153,1
17154,1
17155,2
17156,1
17157,0
17158,0
17159,0
17160,0
17161,1
17162,1
17163,3
17164,1
17165,0
17166,0
17167,0
17168,1
17169,1
17170,0
17171,0
17172,0
17173,0
17174,0
17175,1
17176,1
17177,1
17178,1
17179,1
17180,1
17181,1
17182,1
17183,0
17184,0
17185,1
17186,1
17187,1
17188,0
17189,0
17190,0
17191,1
17192,1
17193,0
17194,0
17195,1
17196,0
17197,0
17198,0
17199,0
17200,0
17201,0
17202,0
17203,1
17204,0
17205,0
17206,1
17207,0
17208,0
17209,1
17210,1
17211,0
17212,1
17213,3
17214,0
17215,1
17216,1
17217,1
17218,0
17219,0
17220,0
17221,0
17222,1
17223,0
17224,0
17225,1
17226,0
17227,0
17228,1
17229,1
17230,1
17231,0
17232,1
17233,0
17234,1
17235,0
17236,0
17237,1
17238,1
17239,0
17240,1
17241,0
17242,0
17243,0
17244,0
17245,1
17246,2
17247,0
17248,0
17249,1
17250,1
17251,1
17252,1
17253,0
17254,0
17255,0
17256,1
17257,0
17258,1
17259,2
17260,0
17261,1
17262,3
17263,0
17264,0
17265,0
17266,2
17267,1
17268,1
17269,1
17270,0
17271,0
17272,1
17273,0
17274,1
17275,1
17276,0
17277,1
17278,4
17279,0
17280,1
17281,1
17282,1
17283,1
17284,0
17285,1
17286,1
17287,0
17288,1
17289,1
17290,1
17291,0
17292,0
17293,1
17294,1
17295,0
17296,0
17297,0
17298,1
17299,0
17300,1
17301,1
17302,1
17303,1
17304,1
17305,1
17306,1
17307,1
17308,0
17309,1
17310,1
17311,1
17312,0
17313,0
17314,0
17315,1
17316,0
17317,1
17318,2
17319,0
17320,1
17321,1
17322,2
17323,2
17324,1
17325,0
17326,0
17327,1
17328,2
17329,1
17330,0
17331,0
17332,1
17333,0
17334,0
17335,0
17336,0
17337,0
17338,0
17339,0
17340,0
17341,1
17342,1
17343,1
17344,0
17345,1
17346,0
17347,0
17348,1
17349,1
17350,0
17351,0
17352,0
17353,0
17354,1
17355,0
17356,0
17357,2
17358,0
17359,1
17360,1
17361,0
17362,1
17363,1
17364,2
17365,1
17366,0
17367,1
17368,1
17369,0
17370,0
17371,0
17372,1
17373,1
17374,0
17375,1
17376,0
17377,0
17378,0
17379,2
17380,1
17381,1
17382,1
17383,1
17384,1
17385,0
17386,1
17387,2
17388,1
17389,3
17390,1
17391,0
17392,1
17393,0
17394,0
17395,0
17396,0
17397,0
17398,0
17399,1
17400,0
17401,0
17402,0
17403,0
17404,0
17405,0
17406,1
17407,0
17408,0
17409,0
17410,0
17411,0
17412,1
17413,1
17414,0
17415,1
17416,1
17417,0
17418,3
17419,1
17420,0
17421,0
17422,1
17423,1
17424,1
17425,2
17426,0
17427,1
17428,1
17429,0
17430,1
17431,1
17432,1
17433,0
17434,0
17435,0
17436,1
17437,1
17438,0
17439,0
17440,0
17441,0
17442,0
17443,1
17444,0
17445,2
17446,1
17447,0
17448,1
17449,0
17450,0
17451,1
17452,1
17453,0
17454,0
17455,2
17456,0
17457,1
17458,3
17459,0
17460,1
17461,0
17462,1
17463,1
17464,1
17465,0
17466,1
17467,0
17468,0
17469,1
17470,1
17471,2
17472,0
17473,1
17474,1
17475,1
17476,1
17477,1
17478,0
17479,0
17480,2
17481,0
17482,1
17483,0
17484,1
17485,1
17486,1
17487,0
17488,0
17489,0
17490,0
17491,1
17492,0
17493,0
17494,1
17495,0
17496,0
17497,0
17498,1
17499,0
17500,2
17501,0
17502,0
17503,1
17504,1
17505,1
17506,4
17507,1
17508,2
17509,0
17510,0
17511,0
17512,1
17513,1
17514,0
17515,0
17516,0
17517,1
17518,1
17519,0
17520,4
17521,0
17522,1
17523,0
17524,0
17525,1
17526,0
17527,1
17528,0
17529,0
17530,0
17531,0
17532,0
17533,0
17534,1
17535,0
17536,0
17537,0
17538,0
17539,0
17540,0
17541,1
17542,0
17543,0
17544,0
17545,1
17546,0
17547,1
17548,1
17549,0
17550,0
17551,1
17552,1
17553,1
17554,0
17555,1
17556,1
17557,2
17558,1
17559,1
17560,0
17561,1
17562,0
17563,0
17564,1
17565,1
17566,1
17567,1
17568,2
17569,0
17570,0
17571,2
17572,1
17573,1
17574,0
17575,1
17576,0
17577,0
17578,0
17579,1
17580,1
17581,1
17582,1
17583,0
17584,1
17585,0
17586,1
17587,0
17588,0
17589,0
17590,0
17591,1
17592,0
17593,0
17594,0
17595,0
17596,1
17597,0
17598,0
17599,0
17600,1
17601,1
17602,1
17603,1
17604,0
17605,0
17606,0
17607,0
17608,0
17609,0
17610,1
17611,0
17612,2
17613,2
17614,1
17615,0
17616,0
17617,0
17618,1
17619,0
17620,0
17621,1
17622,0
17623,1
17624,0
17625,1
17626,0
17627,0
17628,0
17629,0
17630,1
17631,0
17632,0
17633,1
17634,2
17635,1
17636,0
17637,0
17638,1
17639,3
17640,1
17641,0
17642,1
17643,1
17644,0
17645,0
17646,1
17647,0
17648,1
17649,1
17650,1
17651,0
17652,0
17653,0
17654,0
17655,1
17656,1
17657,0
17658,1
17659,1
17660,0
17661,0
17662,1
17663,1
17664,1
17665,1
17666,0
17667,1
17668,1
17669,0
17670,0
17671,1
17672,1
17673,1
17674,1
17675,0
17676,0
17677,0
17678,1
17679,0
17680,1
17681,0
17682,3
17683,0
17684,1
17685,1
17686,1
17687,1
17688,0
17689,0
17690,0
17691,1
17692,2
17693,1
17694,1
17695,0
17696,0
17697,1
17698,0
17699,0
17700,1
17701,0
17702,0
17703,0
17704,1
17705,0
17706,0
17707,0
17708,1
17709,1
17710,0
17711,1
17712,0
17713,1
17714,1
17715,1
17716,0
17717,0
17718,0
17719,3
17720,0
17721,0
17722,1
17723,1
17724,2
17725,1
17726,1
17727,0
17728,1
17729,1
17730,0
17731,1
17732,0
17733,1
17734,0
17735,0
17736,0
17737,1
17738,0
17739,1
17740,0
17741,1
17742,0
17743,0
17744,0
17745,0
17746,1
17747,0
17748,1
17749,0
17750,2
17751,1
17752,1
17753,1
17754,0
17755,2
17756,0
17757,1
17758,1
17759,3
17760,0
17761,0
17762,1
17763,0
17764,1
17765,1
17766,0
17767,0
17768,1
17769,3
17770,0
17771,1
17772,1
17773,1
17774,1
17775,0
17776,0
17777,1
17778,0
17779,1
17780,0
17781,1
17782,0
17783,0
17784,2
17785,1
17786,1
17787,1
17788,0
17789,1
17790,0
17791,0
17792,1
17793,1
17794,0
17795,0
17796,1
17797,0
17798,0
17799,2
17800,0
17801,0
17802,1
17803,1
17804,1
17805,1
17806,3
17807,0
17808,0
17809,1
17810,1
17811,1
17812,3
17813,3
17814,1
17815,0
17816,0
17817,1
17818,1
17819,0
17820,0
17821,0
17822,3
17823,0
17824,1
17825,1
17826,0
17827,0
17828,1
17829,2
17830,1
17831,1
17832,1
17833,1
17834,1
17835,0
17836,0
17837,1
17838,0
17839,1
17840,1
17841,1
17842,1
17843,1
17844,1
17845,0
17846,1
17847,1
17848,1
17849,0
17850,0
17851,0
17852,0
17853,3
17854,0
17855,1
17856,3
17857,0
17858,6
17859,1
17860,1
17861,2
17862,1
17863,0
17864,0
17865,0
17866,1
17867,1
17868,0
17869,1
17870,2
17871,1
17872,0
17873,2
17874,0
17875,1
17876,2
17877,0
17878,6
17879,0
17880,0
17881,1
17882,1
17883,0
17884,1
17885,2
17886,0
17887,1
17888,1
17889,0
17890,1
17891,0
17892,2
17893,0
17894,0
17895,2
17896,1
17897,0
17898,0
17899,1
17900,0
17901,1
17902,2
17903,1
17904,0
17905,1
17906,2
17907,0
17908,0
17909,1
17910,1
17911,0
17912,1
17913,0
17914,1
17915,1
17916,2
17917,0
17918,2
17919,0
17920,0
17921,1
17922,0
17923,0
17924,0
17925,0
17926,1
17927,1
17928,0
17929,1
17930,0
17931,1
17932,0
17933,0
17934,1
17935,1
17936,0
17937,1
17938,1
17939,1
17940,1
17941,0
17942,1
17943,0
17944,1
17945,0
17946,0
17947,0
17948,1
17949,0
17950,1
17951,1
17952,0
17953,0
17954,1
17955,0
17956,1
17957,0
17958,3
17959,1
17960,3
17961,1
17962,0
17963,1
17964,0
17965,1
17966,1
17967,0
17968,0
17969,0
17970,0
17971,1
17972,1
17973,1
17974,1
17975,1
17976,1
17977,1
17978,0
17979,0
17980,0
17981,0
17982,0
17983,1
17984,1
17985,0
17986,1
17987,0
17988,0
17989,0
17990,1
17991,1
17992,1
17993,1
17994,1
17995,0
17996,0
17997,1
17998,3
17999,0
18000,2
18001,0
18002,0
18003,0
18004,0
18005,1
18006,3
18007,0
18008,0
18009,0
18010,1
18011,1
18012,0
18013,1
18014,2
18015,1
18016,0
18017,1
18018,0
18019,0
18020,1
18021,1
18022,2
18023,0
18024,0
18025,1
18026,0
18027,0
18028,0
18029,3
18030,1
18031,1
18032,0
18033,0
18034,1
18035,1
18036,0
18037,0
18038,2
18039,0
18040,1
18041,1
18042,0
18043,1
18044,0
18045,1
18046,0
18047,1
18048,0
18049,1
18050,1
18051,0
18052,1
18053,0
18054,0
18055,1
18056,0
18057,1
18058,0
18059,1
18060,0
18061,1
18062,1
18063,1
18064,0
18065,0
18066,0
18067,0
18068,1
18069,1
18070,0
18071,0
18072,0
18073,1
18074,0
18075,1
18076,0
18077,1
18078,1
18079,0
18080,1
18081,0
18082,0
18083,1
18084,1
18085,0
18086,1
18087,0
18088,0
18089,1
18090,0
18091,1
18092,0
18093,4
18094,0
18095,1
18096,0
18097,1
18098,0
18099,0
18100,0
18101,0
18102,0
18103,0
18104,1
18105,1
18106,0
18107,0
18108,1
18109,1
18110,2
18111,3
18112,0
18113,0
18114,0
18115,2
18116,1
18117,1
18118,0
18119,1
18120,1
18121,0
18122,1
18123,1
18124,1
18125,1
18126,0
18127,1
18128,0
18129,1
18130,0
18131,1
18132,1
18133,1
18134,0
18135,2
18136,0
18137,0
18138,1
18139,1
18140,0
18141,1
18142,0
18143,1
18144,0
18145,1
18146,0
18147,0
18148,1
18149,0
18150,1
18151,0
18152,1
18153,1
18154,1
18155,0
18156,0
18157,0
18158,1
18159,2
18160,1
18161,0
18162,3
18163,0
18164,1
18165,1
18166,1
18167,1
18168,0
18169,0
18170,0
18171,1
18172,1
18173,0
18174,0
18175,0
18176,0
18177,2
18178,0
18179,1
18180,0
18181,1
18182,0
18183,1
18184,0
18185,1
18186,0
18187,2
18188,1
18189,0
18190,0
18191,2
18192,1
18193,1
18194,1
18195,1
18196,0
18197,1
18198,2
18199,1
18200,1
18201,0
18202,0
18203,0
18204,0
18205,1
18206,0
18207,0
18208,1
18209,5
18210,1
18211,1
18212,0
18213,1
18214,0
18215,1
18216,0
18217,1
18218,0
18219,0
18220,1
18221,1
18222,0
18223,0
18224,1
18225,1
18226,0
18227,1
18228,0
18229,1
18230,0
18231,0
18232,1
18233,0
18234,1
18235,1
18236,0
18237,0
18238,3
18239,1
18240,0
18241,0
18242,1
18243,0
18244,1
18245,1
18246,0
18247,0
18248,0
18249,0
18250,1
18251,1
18252,0
18253,0
18254,1
18255,1
18256,0
18257,1
18258,2
18259,0
18260,0
18261,1
18262,1
18263,1
18264,2
18265,1
18266,0
18267,0
18268,1
18269,1
18270,1
18271,1
18272,0
18273,1
18274,0
18275,0
18276,0
18277,0
18278,1
18279,1
18280,1
18281,0
18282,0
18283,0
18284,1
18285,0
18286,0
18287,1
18288,1
18289,0
18290,0
18291,0
18292,1
18293,1
18294,0
18295,0
18296,1
18297,2
18298,0
18299,0
18300,1
18301,0
18302,1
18303,1
18304,1
18305,0
18306,3
18307,1
18308,0
18309,0
18310,0
18311,1
18312,1
18313,1
18314,1
18315,0
18316,4
18317,1
18318,0
18319,1
18320,1
18321,0
18322,0
18323,0
18324,0
18325,0
18326,0
18327,3
18328,0
18329,0
18330,0
18331,0
18332,1
18333,0
18334,1
18335,3
18336,1
18337,1
18338,0
18339,0
18340,0
18341,0
18342,0
18343,1
18344,0
18345,0
18346,0
18347,1
18348,0
18349,0
18350,1
18351,0
18352,1
18353,0
18354,0
18355,0
18356,0
18357,1
18358,0
18359,0
18360,0
18361,0
18362,0
18363,1
18364,0
18365,0
18366,1
18367,0
18368,2
18369,0
18370,0
18371,1
18372,1
18373,0
18374,3
18375,1
18376,1
18377,0
18378,0
18379,1
18380,0
18381,2
18382,1
18383,0
18384,1
18385,1
18386,0
18387,3
18388,0
18389,0
18390,0
18391,0
18392,1
18393,0
18394,0
18395,1
18396,1
18397,0
18398,1
18399,1
18400,0
18401,2
18402,2
18403,0
18404,1
18405,2
18406,0
18407,1
18408,0
18409,0
18410,0
18411,3
18412,1
18413,0
18414,1
18415,0
18416,1
18417,1
18418,0
18419,1
18420,1
18421,0
18422,1
18423,0
18424,1
18425,0
18426,0
18427,0
18428,1
18429,0
18430,2
18431,0
18432,0
18433,3
18434,1
18435,0
18436,0
18437,1
18438,0
18439,3
18440,0
18441,3
18442,1
18443,1
18444,1
18445,1
18446,1
18447,2
18448,0
18449,1
18450,0
18451,0
18452,0
18453,3
18454,0
18455,1
18456,1
18457,0
18458,0
18459,0
18460,2
18461,2
18462,1
18463,1
18464,1
18465,0
18466,0
18467,0
18468,1
18469,0
18470,0
18471,1
18472,0
18473,1
18474,0
18475,1
18476,1
18477,0
18478,1
18479,0
18480,0
18481,1
18482,1
18483,0
18484,1
18485,0
18486,0
18487,2
18488,0
18489,1
18490,1
18491,1
18492,0
18493,0
18494,2
18495,1
18496,1
18497,0
18498,1
18499,1
18500,0
18501,0
18502,0
18503,1
18504,0
18505,1
18506,1
18507,1
18508,0
18509,0
18510,0
18511,1
18512,1
18513,0
18514,0
18515,0
18516,0
18517,1
18518,0
18519,0
18520,0
18521,6
18522,1
18523,0
18524,0
18525,0
18526,1
18527,0
18528,0
18529,0
18530,1
18531,0
18532,0
18533,0
18534,1
18535,0
18536,1
18537,0
18538,1
18539,0
18540,0
18541,1
18542,1
18543,0
18544,1
18545,0
18546,0
18547,0
18548,1
18549,0
18550,1
18551,0
18552,1
18553,1
18554,1
18555,0
18556,1
18557,0
18558,1
18559,1
18560,1
18561,1
18562,1
18563,1
18564,2
18565,1
18566,1
18567,0
18568,0
18569,1
18570,0
18571,1
18572,0
18573,0
18574,0
18575,1
18576,0
18577,0
18578,1
18579,0
18580,0
18581,0
18582,0
18583,1
18584,1
18585,0
18586,0
18587,0
18588,2
18589,0
18590,1
18591,0
18592,1
18593,1
18594,0
18595,2
18596,3
18597,1
18598,1
18599,1
18600,3
18601,0
18602,1
18603,0
18604,0
18605,0
18606,1
18607,1
18608,0
18609,0
18610,0
18611,0
18612,1
18613,0
18614,0
18615,1
18616,1
18617,0
18618,1
18619,0
18620,1
18621,0
18622,0
18623,2
18624,1
18625,1
18626,0
18627,1
18628,1
18629,0
18630,1
18631,1
18632,0
18633,1
18634,0
18635,1
18636,3
18637,0
18638,0
18639,0
18640,1
18641,0
18642,1
18643,1
18644,0
18645,1
18646,1
18647,0
18648,0
18649,1
18650,0
18651,1
18652,1
18653,1
18654,0
18655,1
18656,1
18657,0
18658,1
18659,1
18660,0
18661,0
18662,0
18663,1
18664,0
18665,4
18666,0
18667,1
18668,0
18669,2
18670,0
18671,1
18672,2
18673,1
18674,0
18675,1
18676,0
18677,2
18678,0
18679,0
18680,0
18681,0
18682,0
18683,0
18684,0
18685,0
18686,1
18687,1
18688,1
18689,1
18690,1
18691,0
18692,0
18693,0
18694,2
18695,0
18696,0
18697,1
18698,0
18699,0
18700,0
18701,1
18702,1
18703,0
18704,0
18705,0
18706,1
18707,0
18708,0
18709,1
18710,0
18711,0
18712,1
18713,0
18714,0
18715,0
18716,1
18717,0
18718,0
18719,1
18720,0
18721,2
18722,1
18723,1
18724,0
18725,1
18726,1
18727,0
18728,1
18729,0
18730,0
18731,1
18732,1
18733,0
18734,0
18735,1
18736,1
18737,1
18738,1
18739,0
18740,0
18741,1
18742,0
18743,0
18744,1
18745,1
18746,0
18747,1
18748,1
18749,1
18750,0
18751,0
18752,0
18753,1
18754,0
18755,1
18756,0
18757,1
18758,0
18759,0
18760,1
18761,1
18762,1
18763,1
18764,0
18765,1
18766,1
18767,1
18768,0
18769,0
18770,0
18771,0
18772,0
18773,0
18774,0
18775,1
18776,0
18777,1
18778,0
18779,0
18780,0
18781,0
18782,1
18783,1
18784,1
18785,0
18786,0
18787,0
18788,1
18789,0
18790,1
18791,1
18792,1
18793,0
18794,0
18795,1
18796,1
18797,1
18798,1
18799,0
18800,1
18801,0
18802,1
18803,0
18804,1
18805,1
18806,1
18807,1
18808,1
18809,1
18810,1
18811,1
18812,1
18813,0
18814,0
18815,0
18816,0
18817,0
18818,1
18819,1
18820,1
18821,0
18822,1
18823,3
18824,0
18825,0
18826,1
18827,1
18828,0
18829,0
18830,0
18831,1
18832,0
18833,1
18834,0
18835,2
18836,0
18837,0
18838,0
18839,1
18840,1
18841,1
18842,0
18843,0
18844,1
18845,0
18846,1
18847,2
18848,1
18849,0
18850,0
18851,0
18852,0
18853,0
18854,0
18855,1
18856,2
18857,0
18858,0
18859,0
18860,1
18861,0
18862,0
18863,2
18864,1
18865,1
18866,0
18867,0
18868,1
18869,0
18870,1
18871,1
18872,1
18873,0
18874,0
18875,1
18876,1
18877,1
18878,1
18879,0
18880,1
18881,1
18882,0
18883,0
18884,1
18885,2
18886,0
18887,1
18888,1
18889,1
